0.250000	0.025844	0.189681
0.300000	0.033543	0.313656
0.350000	0.049200	0.499126
0.400000	0.096041	0.881891
0.410000	0.127717	1.011437
0.420000	0.179162	1.245866
0.430000	0.326304	1.775792
0.435000	0.437709	2.359254
0.440000	0.638421	1.962219
0.445000	0.637468	2.490334
0.450000	0.745062	1.779481
0.460000	0.818658	1.293839
0.470000	0.852183	1.078381
0.480000	0.877758	0.928798
0.490000	0.896803	0.831742
0.500000	0.911790	0.737432
0.520000	0.933292	0.613697
0.540000	0.948143	0.501702
0.560000	0.959170	0.422115
0.580000	0.967341	0.359030
0.700000	0.990172	0.157293
