353	0.007603
354	0.007664
355	0.007404
356	0.007591
357	0.007160
358	0.007622
359	0.007999
360	0.007538
361	0.007641
362	0.007473
363	0.007610
364	0.007374
365	0.007843
366	0.007565
367	0.007511
368	0.007359
369	0.007538
370	0.007408
371	0.007618
372	0.007610
373	0.007423
374	0.007702
375	0.007576
376	0.007423
377	0.007534
378	0.007637
379	0.007420
380	0.007515
381	0.007286
382	0.007141
383	0.007420
384	0.007980
385	0.007843
386	0.007557
387	0.007408
388	0.007511
389	0.007446
390	0.007286
391	0.007580
392	0.007507
393	0.007420
394	0.007870
395	0.007381
396	0.007473
397	0.007515
398	0.007568
399	0.007740
400	0.007538
401	0.008171
402	0.007702
403	0.007221
404	0.007442
405	0.007832
406	0.007580
407	0.007675
408	0.007835
409	0.007557
410	0.007652
411	0.007931
412	0.007561
413	0.007557
414	0.007072
415	0.007545
416	0.007626
417	0.007473
418	0.007881
419	0.007690
420	0.007668
421	0.007778
422	0.007641
423	0.007492
424	0.007202
425	0.007404
426	0.007446
427	0.007618
428	0.007484
429	0.007221
430	0.007210
431	0.007229
432	0.007145
433	0.007702
434	0.007698
435	0.007263
436	0.007202
437	0.007706
438	0.007702
439	0.007915
440	0.007343
441	0.007393
442	0.007427
443	0.007092
444	0.007202
445	0.007210
446	0.007111
447	0.007030
448	0.007240
449	0.007233
450	0.007576
451	0.007492
452	0.007523
453	0.007038
454	0.007244
455	0.007141
456	0.007286
457	0.007168
458	0.007225
459	0.007248
460	0.007374
461	0.007511
462	0.007675
463	0.007122
464	0.007286
465	0.006973
466	0.007046
467	0.007530
468	0.007599
469	0.007374
470	0.007084
471	0.007301
472	0.007671
473	0.007072
474	0.007549
475	0.007545
476	0.007450
477	0.006931
478	0.007126
479	0.007030
480	0.006962
481	0.006550
482	0.007221
483	0.007584
484	0.007210
485	0.007126
486	0.007141
487	0.007217
488	0.007099
489	0.006924
490	0.007137
491	0.007217
492	0.007240
493	0.007084
494	0.007259
495	0.007298
496	0.007351
497	0.007141
498	0.006908
499	0.007423
500	0.007042
501	0.007198
502	0.007278
503	0.007229
504	0.006943
505	0.007210
506	0.007450
507	0.006908
508	0.006680
509	0.006985
510	0.007210
511	0.007053
512	0.006927
513	0.006844
514	0.007198
515	0.007008
516	0.006878
517	0.007233
518	0.007015
519	0.006760
520	0.006863
521	0.007259
522	0.007046
523	0.006832
524	0.007149
525	0.006950
526	0.007088
527	0.007004
528	0.006985
529	0.007240
530	0.007008
531	0.006996
532	0.006786
533	0.006588
534	0.006824
535	0.007069
536	0.006554
537	0.006660
538	0.006920
539	0.006504
540	0.006882
541	0.006687
542	0.006573
543	0.006653
544	0.006630
545	0.006741
546	0.006935
547	0.006496
548	0.006908
549	0.006680
550	0.006538
551	0.006454
552	0.006809
553	0.006737
554	0.006836
555	0.006794
556	0.007114
557	0.006977
558	0.006802
559	0.006393
560	0.006573
561	0.006912
562	0.007080
563	0.006866
564	0.006657
565	0.007252
566	0.006344
567	0.006020
568	0.006680
569	0.006851
570	0.006573
571	0.006550
572	0.006607
573	0.007069
574	0.007008
575	0.006592
576	0.006451
577	0.006706
578	0.006599
579	0.006733
580	0.006748
581	0.006870
582	0.006775
583	0.006557
584	0.006737
585	0.006550
586	0.006657
587	0.006626
588	0.006607
589	0.006538
590	0.006550
591	0.006462
592	0.006550
593	0.006649
594	0.006672
595	0.006699
596	0.006729
597	0.006748
598	0.006615
599	0.006413
600	0.006302
601	0.006561
602	0.006439
603	0.006596
604	0.006748
605	0.006664
606	0.006302
607	0.006611
608	0.006580
609	0.006596
610	0.006596
611	0.006516
612	0.006798
613	0.006630
614	0.006630
615	0.006638
616	0.006367
617	0.006226
618	0.006210
619	0.006554
620	0.006557
621	0.006527
622	0.006641
623	0.006351
624	0.006573
625	0.006821
626	0.006500
627	0.006378
628	0.006371
629	0.006409
630	0.006233
631	0.006226
632	0.006336
633	0.006416
634	0.006508
635	0.006443
636	0.006432
637	0.006691
638	0.006294
639	0.006290
640	0.006390
641	0.006302
642	0.006359
643	0.006336
644	0.006512
645	0.006657
646	0.006519
647	0.006805
648	0.006775
649	0.006409
650	0.006470
651	0.006557
652	0.006355
653	0.006371
654	0.006241
655	0.006294
656	0.006420
657	0.006260
658	0.006622
659	0.006504
660	0.006466
661	0.006248
662	0.006241
663	0.006405
664	0.006367
665	0.006367
666	0.006134
667	0.006420
668	0.006550
669	0.006596
670	0.006504
671	0.006092
672	0.006245
673	0.006153
674	0.006283
675	0.006710
676	0.006359
677	0.006447
678	0.006271
679	0.006050
680	0.006374
681	0.006336
682	0.006187
683	0.006165
684	0.006294
685	0.006012
686	0.005997
687	0.006134
688	0.006222
689	0.006233
690	0.006027
691	0.006001
692	0.005997
693	0.006355
694	0.006355
695	0.006077
696	0.006348
697	0.006062
698	0.005989
699	0.006119
700	0.006439
701	0.006680
702	0.006424
703	0.006260
704	0.006161
705	0.006153
706	0.006073
707	0.006088
708	0.005871
709	0.005978
710	0.006042
711	0.006050
712	0.006130
713	0.006168
714	0.006012
715	0.005852
716	0.005924
717	0.005920
718	0.006210
719	0.005894
720	0.005993
721	0.006027
722	0.005581
723	0.005913
724	0.006340
725	0.006386
726	0.006241
727	0.005985
728	0.006081
729	0.005909
730	0.006020
731	0.006008
732	0.006107
733	0.006016
734	0.006123
735	0.005909
736	0.006023
737	0.005901
738	0.005955
739	0.005962
740	0.005760
741	0.005882
742	0.005756
743	0.005898
744	0.005970
745	0.005798
746	0.005821
747	0.005669
748	0.005562
749	0.005848
750	0.005875
751	0.005775
752	0.005745
753	0.005730
754	0.005432
755	0.005470
756	0.005817
757	0.005676
758	0.005535
759	0.005791
760	0.005714
761	0.005814
762	0.005795
763	0.005650
764	0.005836
765	0.005825
766	0.005817
767	0.006004
768	0.005882
769	0.005844
770	0.005966
771	0.005978
772	0.005867
773	0.005840
774	0.005630
775	0.005844
776	0.005856
777	0.006008
778	0.005901
779	0.005871
780	0.005775
781	0.005562
782	0.005722
783	0.005566
784	0.005695
785	0.005302
786	0.005684
787	0.005962
788	0.005604
789	0.005527
790	0.005623
791	0.005562
792	0.005562
793	0.005878
794	0.005760
795	0.005581
796	0.005650
797	0.005611
798	0.005779
799	0.005737
800	0.005657
801	0.005501
802	0.005508
803	0.005684
804	0.005566
805	0.005829
806	0.005756
807	0.005821
808	0.005672
809	0.005699
810	0.005577
811	0.005352
812	0.005470
813	0.005802
814	0.006084
815	0.005909
816	0.005363
817	0.005363
818	0.005455
819	0.005573
820	0.005512
821	0.005577
822	0.005493
823	0.005280
824	0.005230
825	0.005318
826	0.005375
827	0.005318
828	0.005177
829	0.005367
830	0.005447
831	0.005577
832	0.005554
833	0.005283
834	0.005215
835	0.005428
836	0.005451
837	0.005268
838	0.005402
839	0.005299
840	0.005676
841	0.005730
842	0.005161
843	0.005455
844	0.005424
845	0.005489
846	0.005436
847	0.005222
848	0.005375
849	0.005508
850	0.005489
851	0.005463
852	0.005264
853	0.005039
854	0.005013
855	0.005302
856	0.005169
857	0.005310
858	0.005295
859	0.005196
860	0.005066
861	0.005451
862	0.005154
863	0.005123
864	0.005428
865	0.005424
866	0.005249
867	0.005192
868	0.005596
869	0.005627
870	0.005138
871	0.005291
872	0.005424
873	0.005318
874	0.004925
875	0.005043
876	0.005283
877	0.005276
878	0.005138
879	0.005333
880	0.005520
881	0.005302
882	0.005295
883	0.005150
884	0.005268
885	0.005520
886	0.005306
887	0.005207
888	0.005020
889	0.004971
890	0.005222
891	0.005066
892	0.005249
893	0.005161
894	0.005257
895	0.005325
896	0.005322
897	0.005501
898	0.005196
899	0.005322
900	0.005188
901	0.005257
902	0.005287
903	0.005177
904	0.005169
905	0.005074
906	0.005096
907	0.004673
908	0.004642
909	0.004978
910	0.005043
911	0.004894
912	0.004921
913	0.004906
914	0.005081
915	0.005005
916	0.004654
917	0.004887
918	0.004707
919	0.004490
920	0.004707
921	0.004826
922	0.004810
923	0.004765
924	0.004719
925	0.004646
926	0.004608
927	0.004581
928	0.004837
929	0.004910
930	0.004898
931	0.004585
932	0.004612
933	0.005062
934	0.004883
935	0.004681
936	0.004814
937	0.004890
938	0.004986
939	0.004726
940	0.004822
941	0.004776
942	0.004986
943	0.005013
944	0.004555
945	0.004711
946	0.004753
947	0.004860
948	0.004990
949	0.004730
950	0.004734
951	0.004932
952	0.004662
953	0.004669
954	0.004887
955	0.004555
956	0.004597
957	0.004509
958	0.004463
959	0.004383
960	0.004379
961	0.004333
962	0.004356
963	0.004208
964	0.004322
965	0.004208
966	0.004154
967	0.004341
968	0.004196
969	0.004288
970	0.004402
971	0.004669
972	0.004494
973	0.004307
974	0.004181
975	0.004139
976	0.004185
977	0.004337
978	0.003922
979	0.003914
980	0.004055
981	0.004150
982	0.004112
983	0.003986
984	0.003990
985	0.003925
986	0.003868
987	0.003819
988	0.003738
989	0.003841
990	0.003780
991	0.003807
992	0.003918
993	0.003960
994	0.004158
995	0.004032
996	0.003967
997	0.004040
998	0.003880
999	0.003845
