0.250000	0.084058
0.300000	0.178314
0.350000	0.359200
0.400000	0.877112
0.410000	0.894672
0.420000	0.902141
0.430000	0.920769
0.435000	0.926681
0.440000	0.931873
0.445000	0.936478
0.450000	0.937844
0.460000	0.943606
0.470000	0.947779
0.480000	0.955999
0.490000	0.959034
0.500000	0.964487
0.520000	0.969989
0.540000	0.977180
0.560000	0.981207
0.580000	0.984981
0.700000	0.995683
