#0.440000	0.659431	3058.720749	1252.871251	0.069537
6	128	0.017277
#0.440000	0.547417	2.231039	0.062728	0.129396
8	128	0.017770
#0.440000	0.629090	1818.662905	660.226900	0.085786
10	128	0.013283
#0.440000	0.665119	2479.477289	915.802798	0.067009
12	128	0.015313
#0.440000	0.710620	1204.249407	360.556607	0.046591
14	128	0.018039
#0.440000	0.504411	2.744982	0.086024	0.169920
16	128	0.021159
#0.440000	0.700408	2973.647374	1078.793711	0.058722
18	128	0.024649
#0.440000	0.652421	1763.246746	491.712999	0.067241
20	128	0.029005
#0.440000	0.717119	196.281136	28.404036	0.066884
22	128	0.032743
#0.440000	0.726669	1471.585684	477.602007	0.060943
24	128	0.037820
#0.440000	0.678843	1800.082306	555.279626	0.050675
26	128	0.043390
