128	0.001295
144	0.001023
160	0.000910
176	0.000751
192	0.000691
208	0.000645
240	0.000533
256	0.000606
272	0.000538
288	0.000511
304	0.000482
320	0.000494
336	0.000459
352	0.000520
368	0.000491
384	0.000503
400	0.000475
416	0.000509
432	0.000480
448	0.000476
464	0.000456
480	0.000463
496	0.000453
512	0.000458
640	0.000434
768	0.000418
896	0.000410
1024	0.000405
2048	0.000391
4096	0.000390
