0.549500	0.953671
0.550000	0.953945
0.550500	0.954217
0.551000	0.954487
0.551500	0.954755
0.552000	0.955021
0.552500	0.955285
0.553000	0.955547
0.553500	0.955807
0.554000	0.956065
0.554500	0.956322
0.555000	0.956576
0.555500	0.956829
0.556000	0.957080
0.556500	0.957329
0.557000	0.957576
0.557500	0.957822
0.558000	0.958066
0.558500	0.958308
0.559000	0.958548
0.559500	0.958787
0.560000	0.959023
0.560500	0.959259
0.561000	0.959492
0.561500	0.959724
0.562000	0.959954
0.562500	0.960183
0.563000	0.960410
0.563500	0.960636
0.564000	0.960859
0.564500	0.961082
0.565000	0.961303
0.565500	0.961522
0.566000	0.961740
0.566500	0.961956
0.567000	0.962171
0.567500	0.962384
0.568000	0.962596
0.568500	0.962806
0.569000	0.963015
0.569500	0.963222
0.570000	0.963429
0.570500	0.963633
0.571000	0.963837
0.571500	0.964038
0.572000	0.964239
0.572500	0.964438
0.573000	0.964636
0.573500	0.964833
0.574000	0.965028
0.574500	0.965222
0.575000	0.965414
0.575500	0.965606
0.576000	0.965796
0.576500	0.965985
0.577000	0.966172
0.577500	0.966358
0.578000	0.966544
0.578500	0.966727
0.579000	0.966910
0.579500	0.967091
0.580000	0.967272
0.580500	0.967451
0.581000	0.967629
0.581500	0.967805
0.582000	0.967981
0.582500	0.968155
0.583000	0.968329
0.583500	0.968501
0.584000	0.968672
0.584500	0.968842
0.585000	0.969011
0.585500	0.969179
0.586000	0.969345
0.586500	0.969511
0.587000	0.969676
0.587500	0.969839
0.588000	0.970002
0.588500	0.970163
0.589000	0.970324
0.589500	0.970483
0.590000	0.970641
0.590500	0.970799
0.591000	0.970955
0.591500	0.971111
0.592000	0.971265
0.592500	0.971418
0.593000	0.971571
0.593500	0.971722
0.594000	0.971873
0.594500	0.972023
0.595000	0.972171
0.595500	0.972319
0.596000	0.972466
0.596500	0.972612
0.597000	0.972757
0.597500	0.972901
0.598000	0.973044
0.598500	0.973187
0.599000	0.973328
0.599500	0.973469
0.600000	0.973609
0.600500	0.973748
0.601000	0.973886
0.601500	0.974023
0.602000	0.974159
0.602500	0.974295
0.603000	0.974429
0.603500	0.974563
0.604000	0.974696
0.604500	0.974829
0.605000	0.974960
0.605500	0.975091
0.606000	0.975220
0.606500	0.975350
0.607000	0.975478
0.607500	0.975605
0.608000	0.975732
0.608500	0.975858
0.609000	0.975983
0.609500	0.976108
0.610000	0.976232
0.610500	0.976355
0.611000	0.976477
0.611500	0.976598
0.612000	0.976719
0.612500	0.976839
0.613000	0.976959
0.613500	0.977077
0.614000	0.977195
0.614500	0.977312
