0.250000	0.050469
0.300000	0.066297
0.350000	0.106148
0.400000	0.184359
0.410000	0.239662
0.420000	0.323369
0.430000	0.423270
0.435000	0.582943
0.440000	0.607381
0.445000	0.704119
0.450000	0.739682
0.460000	0.789773
0.470000	0.841828
0.480000	0.868139
0.490000	0.891361
0.500000	0.907176
0.520000	0.929404
0.540000	0.944283
0.560000	0.955381
0.580000	0.963654
0.700000	0.987418
